CustomerID,Recency,Frequency,Monetary,Cluster_KMeans,Cluster_Hierarchical,Cluster_DBSCAN,Cluster,PC1,PC2,PC3
15618,33,4,776.851,0,0,0,0,-0.2991406919566484,-0.6128842436418274,0.07190290135523508
15619,11,1,336.40000000000003,0,0,0,0,-0.9680815818165116,-0.7203364642810726,-0.42520787067882354
15620,57,3,1553.18,0,0,0,0,-7.046659449272408e-05,-0.17385562856210374,-0.3358300495565625
15621,4,4,1293.03,0,0,0,0,0.05475918237976185,-0.6883704396143304,-0.20703932263862987
15622,43,9,3709.56,0,0,0,0,2.1940952725901184,-0.045355717653343786,0.011291721886801637
15623,141,1,301.03,0,0,0,0,-1.1629259740204188,0.22318397282154756,-0.010908819785180546
15624,117,4,588.13,0,0,0,0,-0.5263422269053621,-0.04727575502751341,0.40047021794022497
15625,104,4,1534.26,0,0,0,0,0.06882573363422906,0.1087062517139511,0.013146348982871148
15626,75,2,675.8,0,0,0,0,-0.7029981705307513,-0.21800004982107354,-0.15524032814457545
15628,5,9,2870.2400000000002,0,0,0,0,1.7321252452982072,-0.5468065977025909,0.2019797937877521
15630,45,2,1186.35,0,0,0,0,-0.35120354364524875,-0.3023113045805399,-0.43520400849779506
15632,16,8,3285.31,0,0,0,0,1.827882747326863,-0.2990126260008419,-0.11331750789337214
15634,17,1,243.55,0,0,0,0,-1.0327850128207323,-0.7010149405495354,-0.3726131845676187
15636,90,2,724.76,0,0,0,0,-0.6930856210649652,-0.095045626100628,-0.1269005753772482
15637,53,1,223.36,0,0,0,0,-1.093090751789595,-0.4424931255773023,-0.2540695823412592
15639,134,1,425.32,0,0,0,0,-1.0776881013841382,0.2048821832478227,-0.07812780393462204
15640,4,15,12416.11,1,0,-1,1,8.422057365677947,1.6394870480906458,-2.122414004569607
15641,105,4,1887.2,0,0,0,0,0.2830492754846209,0.20977024013060563,-0.1132814526991085
15643,192,3,664.0,0,0,0,0,-0.7230378158886903,0.5795603050270677,0.407218524168099
15644,166,4,803.54,0,0,0,0,-0.4600807897763289,0.36910815923875373,0.4726900024535311
15645,19,1,612.01,0,0,0,0,-0.8104153493464141,-0.5884990394513755,-0.501649131634176
15646,158,3,447.64000000000004,0,0,0,0,-0.8098689631794133,0.272875706011264,0.38165346795944277
15648,204,2,639.5,0,0,0,0,-0.8970779216263695,0.7179432899191567,0.2563129211673151
15649,336,2,816.0,0,0,0,0,-0.9651891367327654,1.7323924224434293,0.5990382974726479
15651,37,3,646.3,0,0,0,0,-0.527289797942923,-0.5613071681103579,-0.06478281791185234
15652,91,1,337.74,0,0,0,0,-1.0738738660393046,-0.13357196570895463,-0.1787336437027083
15653,93,2,877.4399999999999,0,0,0,0,-0.6038350463821713,-0.03250651576930641,-0.17366681085016877
15654,9,2,922.53,0,0,0,0,-0.46435535941089645,-0.6362605560696947,-0.4495272900999321
15655,243,1,560.67,0,0,0,0,-1.1402808829662057,1.0398102114127419,0.20869526635741537
15656,45,4,748.5,0,0,0,0,-0.33244751248795734,-0.5324524151199832,0.11935147842993599
15658,190,5,1024.1000000000001,0,0,0,0,-0.2142729178093225,0.5466787105497853,0.6627840992866457
15659,44,1,306.45,0,0,0,0,-1.0303502868534846,-0.4863970354860876,-0.31234396172717155
15660,25,9,1600.86,0,0,0,0,0.9302056798946736,-0.7373266542048851,0.7295330162174422
15661,317,2,309.8,0,0,0,0,-1.2490279822393051,1.4586836707178992,0.7261390551822874
15663,106,1,138.14,0,0,0,0,-1.2157679776235164,-0.07663015992677219,-0.05918230368719701
15664,51,1,386.43,0,0,0,0,-0.9908313737934219,-0.41384517564261314,-0.32008390470673936
15665,168,2,2222.21,0,0,0,0,0.1175283645900086,0.874395870589403,-0.4356130809103177
15667,40,1,301.32,0,0,0,0,-1.0281528722114475,-0.5170798930370841,-0.3228097543994503
15668,218,1,76.32000000000001,0,0,0,0,-1.4027791592908203,0.7279237407769785,0.3092555007118084
15669,40,4,684.34,0,0,0,0,-0.3649697140879888,-0.5861425804542465,0.1274602624311328
15670,297,1,173.05,0,0,0,0,-1.4489798890148524,1.3326918281784248,0.5176383351673837
15671,19,7,2657.13,0,0,0,0,1.2971420837971523,-0.38692607443828525,-0.07048034442218579
15673,88,4,2726.23,0,0,0,0,0.8181370306659748,0.30798817492147323,-0.4736521991706413
15674,73,5,2446.6,0,0,0,0,0.8104293022421742,0.06684395632040768,-0.22040426281820538
15675,81,3,323.69,0,0,0,0,-0.7829579666831193,-0.3244612592822537,0.18943343459615097
15676,19,3,3435.76,0,0,0,0,1.200345049692566,0.0475762752885448,-1.143970507309748
15677,49,1,657.23,0,0,0,0,-0.822776487288574,-0.3565862692769251,-0.4256308320539015
15678,53,1,352.7,0,0,0,0,-1.0140970539290914,-0.40814298072642147,-0.30153219376176177
15679,24,4,781.28,0,0,0,0,-0.284442002707913,-0.6776789587471113,0.04249396558265317
15680,9,3,1333.68,0,0,0,0,-0.07016248238601108,-0.5839956581391786,-0.4034618930932582
15681,25,5,1426.16,0,0,0,0,0.2511675604231969,-0.556009889685185,0.00587686713464064
15683,117,1,193.75,0,0,0,0,-1.1964634429203882,0.018769941161057624,-0.04563113284940473
15687,9,9,2993.1,0,0,0,0,1.8018307844919288,-0.4848569815827511,0.16924338109018588
15689,120,2,254.1,0,0,0,0,-1.02051764854073,-0.00014037661329996398,0.1384250690275884
15690,4,2,239.76,0,0,0,0,-0.8746902363896658,-0.8542412974531569,-0.21441335648657278
15691,252,1,136.8,0,0,0,0,-1.4111508697586812,0.9932096960680621,0.39202228777115244
15692,28,1,191.04,0,0,0,0,-1.0795141769940355,-0.6343293721760804,-0.31938629433300614
15694,1,14,6479.4,1,0,0,1,4.657156829072005,0.09775242079060953,-0.15008091274794078
15695,267,2,409.98,0,0,0,0,-1.1212119187671896,1.1187841083562964,0.5350232776010881
15696,33,8,2711.11,0,0,0,0,1.4545384667426726,-0.3268969527751733,0.14987121149843502
15699,18,1,309.65,0,0,0,0,-0.9937474327324154,-0.6761299806548126,-0.39378216871552574
15700,172,2,696.68,0,0,0,0,-0.8195112764874547,0.49856571810909267,0.1365437647765464
15701,2,4,1529.0,0,0,0,0,0.20154183681037652,-0.6403616920947548,-0.2998050318338197
15703,265,1,211.5,0,0,0,0,-1.3828524889735658,1.1083399389641784,0.40474234030364464
15704,140,4,2293.62,0,0,0,0,0.48462589513819276,0.5742611223418524,-0.15437374705002999
15705,201,1,143.1,0,0,0,0,-1.3393388694935218,0.6210473554728042,0.2322696442161774
15706,64,4,1060.56,0,0,0,0,-0.1671786105614247,-0.3103034060985665,0.06349234265609643
15707,35,4,916.98,0,0,0,0,-0.21622293838016982,-0.5610085383372849,0.02665530691164658
15708,41,7,3235.25,0,0,0,0,1.6209077755249564,-0.07212647044666587,-0.21471164486994
15709,284,1,133.25,0,0,0,0,-1.455963285608445,1.2268303347433862,0.49211137728020216
15712,9,5,1072.3600000000001,0,0,0,0,0.056408281130292504,-0.767253893539253,0.08631413818222816
15713,143,2,356.7,0,0,0,0,-0.988505830530128,0.19570063188310816,0.17177768065562132
15714,12,2,330.03000000000003,0,0,0,0,-0.8302193956117415,-0.7716265094462699,-0.22284224384770893
15716,146,4,1101.1100000000001,0,0,0,0,-0.2516888687041372,0.30153470818318107,0.301752215345927
15717,234,1,150.3,0,0,0,0,-1.378918415140378,0.8648530892098818,0.33150098772580305
15719,33,13,5030.07,1,0,0,1,3.586256920321274,0.0043309049476114025,0.2836106447149619
15720,24,1,598.73,0,0,0,0,-0.8251892043593204,-0.5553754058725802,-0.48134053022943724
15721,12,1,471.40000000000003,0,0,0,0,-0.8869637034245865,-0.6771530276566012,-0.47166040150117483
15722,36,5,2211.21,0,0,0,0,0.7159735870651338,-0.2668849574544258,-0.24824729274174206
15723,365,1,190.7,0,0,0,0,-1.5288193276246782,1.83582664687452,0.7210825508961854
15724,201,2,218.25,0,0,0,0,-1.1503561554586559,0.5840773015717449,0.4016336142651342
15725,15,1,415.25,0,0,0,0,-0.9252549095072861,-0.6700750333698864,-0.44179437206808375
15727,17,7,5159.06,1,0,0,1,2.827847419563673,0.2628768143083037,-0.9947628231735993
15729,213,1,85.0,0,0,0,0,-1.3908147291283726,0.6935784382147747,0.2906349154856248
15730,66,3,1120.88,0,0,0,0,-0.2760890297977002,-0.2226949851089864,-0.14940955501560377
15732,212,2,294.12,0,0,0,0,-1.1186779365228559,0.6848580577908476,0.4077501747165079
15733,283,1,162.3,0,0,0,0,-1.4368885234095585,1.2272153321902537,0.4783641137347364
15734,115,2,1339.45,0,0,0,0,-0.35098290234713864,0.25145656959980045,-0.27529038119096033
15737,15,8,1188.1200000000001,0,0,0,0,0.5483680542998599,-0.8633149023110241,0.65318034149397
15738,19,16,4812.42,1,0,0,1,3.9012410293146926,-0.32687935817344477,0.9110835062114203
15739,66,1,449.12,0,0,0,0,-0.9725333018935496,-0.28724433558690715,-0.29678251327236016
15740,49,1,154.88,0,0,0,0,-1.1295840032946343,-0.4900004896715438,-0.24128845655452416
15743,16,4,775.96,0,0,0,0,-0.2770300954322593,-0.7377327075930092,0.019749597646343015
15745,19,4,1094.59,0,0,0,0,-0.08642646554650801,-0.631120560784158,-0.08791365626814546
15746,134,1,196.88,0,0,0,0,-1.2172065824360432,0.1442130392109029,0.005700547332577632
15747,13,3,946.64,0,0,0,0,-0.311875580420298,-0.6574653930280301,-0.24908538199838404
15748,40,1,144.36,0,0,0,0,-1.1240153340653567,-0.5587653633926914,-0.2652117067068411
15750,3,8,2463.05,0,0,0,0,1.3430161836702628,-0.6126800135136616,0.14828708619166242
15752,40,7,2626.6,0,0,0,0,1.2505107492157017,-0.2411019753301423,0.005551508337760386
15753,305,1,79.2,0,0,0,0,-1.516959331599197,1.3664079872233188,0.576774130153108
15754,51,3,458.57,0,0,0,0,-0.6606017384001781,-0.5085430329541246,0.04732563202505763
15755,10,6,2364.25,0,0,0,0,0.9871756643690586,-0.47375177035664945,-0.18772977498033017
15756,61,4,528.01,0,0,0,0,-0.4884327108841551,-0.4737284722401874,0.2496556880741717
15757,66,2,714.42,0,0,0,0,-0.6674175149641832,-0.2737143118368533,-0.19719599460432619
15758,25,1,205.25,0,0,0,0,-1.066837596613126,-0.6525458006289151,-0.33386201973814084
15759,218,3,253.04,0,0,0,0,-1.008677860666933,0.6610002622230449,0.6382883565841949
15762,65,2,583.75,0,0,0,0,-0.7458908695294809,-0.31574778613563803,-0.15233240075004956
15763,32,2,1086.92,0,0,0,0,-0.3946056367242429,-0.4240093461635454,-0.4388491392703595
15764,88,6,3279.97,0,0,0,0,1.4425012330115796,0.3411937485685531,-0.282970617132783
15766,64,1,315.06,0,0,0,0,-1.0517444469010209,-0.33750823457399176,-0.2537619993043478
15768,116,3,621.8299999999999,0,0,0,0,-0.6475127650312119,0.011272597380412808,0.18807557324826046
15773,6,1,635.6800000000001,0,0,0,0,-0.7786347904490053,-0.6775041567175153,-0.5504670431850294
15774,69,1,270.8,0,0,0,0,-1.0854391675372332,-0.3126122760182386,-0.22208497589707948
15775,245,1,104.9,0,0,0,0,-1.4213051856861245,0.933426932903344,0.3821187920844318
15776,133,1,241.62,0,0,0,0,-1.188549238518962,0.1487649902120486,-0.01380431922191605
15777,241,4,1047.11,0,0,0,0,-0.41126925822262955,0.9835536141780261,0.6148401271379117
15780,184,3,475.28000000000003,0,0,0,0,-0.8276364559117556,0.4707991449731014,0.4517746273507015
15781,25,3,345.46,0,0,0,0,-0.695034580878422,-0.729165612788119,0.008568547151429379
15782,10,3,2614.7400000000002,0,0,0,0,0.7109052751616929,-0.23644136170489985,-0.870472646001439
15783,11,1,246.3,0,0,0,0,-1.0231096642135376,-0.7442652415430516,-0.3921447711814733
15785,33,5,2328.9700000000003,0,0,0,0,0.7918927638079973,-0.25760055476988064,-0.30072173016630654
15786,46,3,4919.0,0,0,0,0,2.0702446652468502,0.6394083811985989,-1.6049093060016695
15787,26,3,933.26,0,0,0,0,-0.33737157807613743,-0.5657274553620484,-0.2040434892469507
15789,358,1,351.3,0,0,0,0,-1.421405321005756,1.8271680748633086,0.6405392477373234
15790,10,1,218.75,0,0,0,0,-1.038603042565946,-0.7589120841963838,-0.38512209652993534
15791,44,2,1612.69,0,0,0,0,-0.08948608604664543,-0.19641394399924786,-0.5947408258645956
15793,15,3,965.61,0,0,0,0,-0.30295502368223537,-0.6377671208453979,-0.2498724650990264
15795,150,1,610.01,0,0,0,0,-0.98621183001755,0.37121391714880225,-0.09650846281798195
15796,1,8,2708.61,0,0,0,0,1.4956558781695508,-0.5621243517438932,0.05200223022422418
15797,113,4,2207.4,0,0,0,0,0.4679486066681855,0.3534498866929514,-0.20608546178528067
15799,76,3,884.14,0,0,0,0,-0.4340030257081626,-0.2122673672846114,-0.031664691247712484
15800,107,2,696.89,0,0,0,0,-0.7327618410945802,0.02216448532189924,-0.06419313399195997
15801,46,3,1063.95,0,0,0,0,-0.28420604557063334,-0.3844166219511469,-0.19026000836282303
15802,143,1,451.42,0,0,0,0,-1.0737413707938193,0.2777847966997322,-0.05992179118706342
15803,51,1,415.82000000000005,0,0,0,0,-0.9728815919771223,-0.40603977315948814,-0.33086886024755097
15804,1,13,4206.39,1,0,0,1,3.125843136378676,-0.44898565397662304,0.48708190811593466
15805,23,17,5488.18,1,0,0,1,4.451712483044714,-0.17501884881914312,0.8723959050183147
15806,46,3,784.58,0,0,0,0,-0.4548297456733766,-0.45861176627610883,-0.08774238231870829
15807,50,3,903.9,0,0,0,0,-0.38728624212544255,-0.39760230411306585,-0.11917975647886488
15808,306,4,3651.27,0,0,-1,0,1.0925860450342488,2.151623988339029,-0.14012269038563602
15809,36,5,515.77,0,0,0,0,-0.31950712346998106,-0.7171602751131345,0.3739114354689962
15810,79,4,1391.98,0,0,0,0,0.015244839613173689,-0.11233319519256518,-0.011819437140633493
15811,22,6,2218.62,0,0,0,0,0.8822413357862422,-0.42446692372723205,-0.09724449151329043
15812,107,5,1801.14,0,0,0,0,0.3709085963541514,0.14464621549249612,0.12141429404313014
15813,208,2,1303.9099999999999,0,0,0,0,-0.4966236807444185,0.9237178708139655,0.02484929944877179
15814,17,4,1945.33,0,0,0,0,0.4358236052572444,-0.41984106523631576,-0.40627538852644307
15815,64,5,2100.6,0,0,0,0,0.6111053956384407,-0.09101776752114749,-0.1212197591484238
15819,49,4,1905.45,0,0,0,0,0.3688228405341847,-0.19586895572778096,-0.29285464080719664
15820,320,1,206.98,0,0,0,0,-1.4589078980653354,1.5102954433942548,0.5761900926609331
15821,44,2,570.96,0,0,0,0,-0.7257169881049578,-0.47307682010492347,-0.21246754462847275
15822,3,2,885.47,0,0,0,0,-0.4789937506508227,-0.6900836053739698,-0.45445019756850913
15825,172,1,532.94,0,0,0,0,-1.0625998486749568,0.5120080208709876,-0.00031121543367282345
15826,56,3,1654.31,0,0,0,0,0.06302676152201458,-0.15432760930565287,-0.3760277926999084
15827,73,14,1836.0900000000001,0,0,0,0,1.7253310191948465,-0.6076510826997849,1.7760976631735725
15829,99,2,636.14,0,0,0,0,-0.7592035032669527,-0.05261037477407077,-0.06659690697668155
15830,38,1,576.0,0,0,0,0,-0.8577282969196911,-0.4587905354419125,-0.42978048669721974
15831,58,3,794.64,0,0,0,0,-0.46467725795882353,-0.36797873616259025,-0.05438910729498109
15832,254,1,836.79,0,0,0,0,-0.9863010713555502,1.193773405442181,0.14132807903582145
15834,70,4,2225.15,0,0,0,0,0.5360925636431941,0.0429693016540903,-0.34534320244188976
15835,44,4,954.09,0,0,0,0,-0.20555191048473143,-0.48518188673160867,0.040821089631837504
15836,50,1,137.37,0,0,0,0,-1.141610773586066,-0.48732069145133894,-0.23177591185699883
15837,65,1,391.98,0,0,0,0,-1.0060986109687993,-0.3097496967661213,-0.2789014910722474
15839,33,3,1048.49,0,0,0,0,-0.2763239202381039,-0.48381389298267213,-0.22471877359479375
15840,59,2,355.56,0,0,0,0,-0.877260863305962,-0.4203311817005353,-0.08711823599966365
15841,73,4,1224.06,0,0,0,0,-0.07931558117697268,-0.2009100712726736,0.031278046070293
15843,304,1,118.95000000000002,0,0,0,0,-1.4913496029003306,1.3696346929576804,0.5591003941923078
15844,46,1,130.73999999999998,0,0,0,0,-1.1403294757430915,-0.5184019193230123,-0.2416912644710531
15845,18,8,3711.77,0,0,0,0,2.0856755936982685,-0.17109307250318387,-0.2636371372112759
15847,38,2,389.27,0,0,0,0,-0.8286873611104988,-0.5653107357288438,-0.16431702168304563
15850,19,2,234.88,0,0,0,0,-0.8976601725648994,-0.7455857124428662,-0.16631647522937495
15852,187,2,160.71,0,0,0,0,-1.1668415265387877,0.4661743073805994,0.37952945304870245
15853,52,1,110.8,0,0,0,0,-1.1605035228675435,-0.47971694220445066,-0.21585163478994604
15854,4,12,2969.12,0,0,0,0,2.2231040854216113,-0.6986613548280376,0.7534307616297522
15855,137,5,712.24,0,0,0,0,-0.33411013102324916,0.07535915360972562,0.6136093128457673
15856,4,27,16143.64,1,0,-1,1,12.415649082506418,1.9463043787750676,-1.1269763544665583
15857,19,1,297.0,0,0,0,0,-1.0028059845948845,-0.6721594625956153,-0.3860530498066477
15858,16,5,1427.57,0,0,0,0,0.2640224119276856,-0.6216063914558843,-0.022424216280754805
15860,41,8,965.16,0,0,0,0,0.37754798167079473,-0.7319458649235699,0.8152616866125985
15861,12,8,3146.92,0,0,0,0,1.74869234554018,-0.3650867028407543,-0.07488220579298832
15862,8,4,832.88,0,0,0,0,-0.23160544844083547,-0.781256743932963,-0.025834363105894737
15863,26,2,68.84,0,0,0,0,-1.008396629441755,-0.7383718967946422,-0.08377690945935223
15864,22,6,1936.3200000000002,0,0,0,0,0.7098281542026634,-0.4994402180785824,0.006348327444556073
15865,41,3,895.13,0,0,0,0,-0.3806487699639251,-0.46590241246009073,-0.1437451866991103
15866,101,1,211.89,0,0,0,0,-1.1640624007177336,-0.09369415797802194,-0.10168097863915851
15867,5,15,3810.14,1,0,0,1,3.164675606001805,-0.6387581965683513,1.0387201551003136
15869,277,2,149.64,0,0,0,0,-1.2935394856495699,1.1229440331353582,0.6614283982850444
15870,33,1,351.44,0,0,0,0,-0.9882139215661485,-0.5550797670672016,-0.3628113124698855
15872,15,2,316.25,0,0,0,0,-0.8426333558435866,-0.7532958815015078,-0.2085243112592652
15874,64,7,4405.88,0,0,0,0,2.305213076804101,0.4073621737779488,-0.5732833634988992
15877,2,2,490.33,0,0,0,0,-0.7189907117815086,-0.8023550788123283,-0.3125366822484808
15880,369,1,329.03000000000003,0,0,0,0,-1.4496655705099575,1.9018847889016055,0.6826692663981305
15881,312,5,501.39000000000004,0,0,0,0,-0.6960964823936748,1.3021304241581266,1.2312208601542203
15882,199,4,516.36,0,0,0,0,-0.6794513109618814,0.5347323896419645,0.6799470421899045
15883,2,2,396.48,0,0,0,0,-0.7763090861761912,-0.8272797818759989,-0.2780974826055694
15885,93,3,379.35,0,0,0,0,-0.7649555282770636,-0.2217177714201642,0.20605333184985408
15886,60,1,181.09,0,0,0,0,-1.128235357853133,-0.4024084468689769,-0.2169486605755321
15888,81,1,168.31,0,0,0,0,-1.1640259769790096,-0.25187029896615987,-0.14743034850457568
15889,157,2,420.07,0,0,0,0,-0.9684598188243061,0.3151519587206171,0.1917424648457539
15891,227,1,511.68,0,0,0,0,-1.1488791212442653,0.9095177125223124,0.1772794479734009
15894,253,2,258.25,0,0,0,0,-1.1952233173831248,0.9758661138287934,0.5474830824407655
15895,150,1,179.17,0,0,0,0,-1.2493450044896335,0.25679133784190955,0.06159260030564051
15897,194,2,208.59,0,0,0,0,-1.1469275129786645,0.530201042361593,0.3835689273151385
15898,1,5,1383.83,0,0,0,0,0.25729794892263724,-0.743174486460375,-0.05267950045070327
15899,369,1,56.25,0,0,0,0,-1.6162644641421524,1.829439818185483,0.7827686257864458
15900,24,1,337.28,0,0,0,0,-0.9848683624359293,-0.6248113527665247,-0.38539882808091086
15901,17,3,351.73,0,0,0,0,-0.6805441444686782,-0.7861412869562552,-0.01842888763476186
15903,10,7,5126.76,1,0,0,1,2.8174488058231466,0.20298781905807184,-1.0045195348447935
15904,8,1,164.68,0,0,0,0,-1.0689607324020731,-0.7879322218828502,-0.37145471606684033
15906,20,7,1567.69,0,0,0,0,0.6304399265596148,-0.6689296747800465,0.33238767468371533
15907,4,3,882.72,0,0,0,0,-0.33892066923764835,-0.7404122501652675,-0.25341296607790953
15909,174,1,191.94,0,0,0,0,-1.273529001375934,0.43610538349763117,0.13099630663839484
15910,1,8,1228.88,0,0,0,0,0.591918870784963,-0.955111361487158,0.5950040084618944
15912,178,2,264.62,0,0,0,0,-1.0913853604316888,0.4277997775228064,0.3136149656546343
15916,16,8,1502.8600000000001,0,0,0,0,0.7392611550007913,-0.7723960780609356,0.5407704132947738
15917,248,1,123.1,0,0,0,0,-1.4141875357619553,0.9602508160849328,0.38470134263152955
15918,191,2,334.23,0,0,0,0,-1.066195669318059,0.5415782171307597,0.3282028447847015
15919,20,2,525.69,0,0,0,0,-0.7213821885316799,-0.6610222227086395,-0.2699450496996968
15920,154,4,167.5,0,0,0,0,-0.8325471400756806,0.11222722690044473,0.6690463725280427
15921,173,1,323.03000000000003,0,0,0,0,-1.192133867059483,0.4635901859590642,0.07980444073211213
15922,373,1,369.5,0,0,0,0,-1.43027927336608,1.9419532512077444,0.6801666912986406
15923,373,1,127.08,0,0,0,0,-1.5783359629852483,1.8775712957821178,0.7691251439084924
15925,194,1,207.15,0,0,0,0,-1.2908922475075948,0.5867470138207044,0.18715633280503097
15930,67,1,426.63,0,0,0,0,-0.987601579957869,-0.28588712683134887,-0.28544250758152956
15932,4,8,2495.87,0,0,0,0,1.3617281857100438,-0.5966335631336854,0.13933053213556246
15933,21,3,1107.46,0,0,0,0,-0.22431671285979676,-0.5561139209386501,-0.2834033000980114
15935,239,2,416.86,0,0,0,0,-1.079696257718338,0.915368282847157,0.4460605088341867
15937,64,1,145.35,0,0,0,0,-1.155393901546962,-0.3825798526553508,-0.19148521111683045
15938,112,5,404.58,0,0,0,0,-0.48869595586361825,-0.1896019490524631,0.6493313779417053
15939,90,15,6115.01,1,0,0,1,4.459088507590233,0.5964288306805149,0.4553262959511343
15942,134,1,337.44,0,0,0,0,-1.1313603309185516,0.18154299406044516,-0.04587935572344401
15944,277,1,325.1,0,0,0,0,-1.329463512342386,1.2264711444129388,0.40010057290833023
15945,365,1,181.0,0,0,0,0,-1.5347435495919495,1.833250518800811,0.7246420632727036
15947,83,1,1708.24,0,0,0,0,-0.2261874157727924,0.17176485517407003,-0.706348972243285
15948,8,2,955.24,0,0,0,0,-0.44304527222229717,-0.6349035350403759,-0.46461762738746554
15949,17,2,364.72,0,0,0,0,-0.8156958353906263,-0.7257629930122342,-0.22013671550498892
15950,32,4,1744.71,0,0,0,0,0.29330653424967024,-0.36317015127219343,-0.2863497492713392
15951,9,2,708.22,0,0,0,0,-0.5952440202156317,-0.6931770516858402,-0.370884084181207
15952,34,4,781.91,0,0,0,0,-0.29738356888938444,-0.6042105655767211,0.07313352493671504
15953,15,8,1657.28,0,0,0,0,0.8349049592653286,-0.7387152892119114,0.4810173696829063
15955,24,14,4416.26,1,0,0,1,3.3664547828147375,-0.28158426291451794,0.6780117333461441
15957,32,1,428.89,0,0,0,0,-0.9395791239841758,-0.5418406872731665,-0.39431944189406093
15958,74,1,104.35,0,0,0,0,-1.1937607626250837,-0.32016756378480743,-0.14556910534684528
15963,20,2,470.76,0,0,0,0,-0.7549303857133519,-0.6756105438518194,-0.24978793476751643
15965,17,4,808.87,0,0,0,0,-0.25826312638453397,-0.7216623549937924,0.010760017186749654
15967,23,2,397.68,0,0,0,0,-0.8035614967348045,-0.6730288225844754,-0.21370927187726507
15969,3,3,666.1,0,0,0,0,-0.4698875163892323,-0.8052723438388256,-0.17700915688737034
15970,304,1,314.1,0,0,0,0,-1.372162807342288,1.421462671677716,0.48748814261730333
15971,18,12,4199.85,1,0,0,1,2.9561088348299007,-0.26918230962711265,0.34502107490726786
15973,367,1,307.82000000000005,0,0,0,0,-1.4599541950012869,1.881591617040096,0.6842783399857214
15974,39,7,3442.15,0,0,0,0,1.7499360863897382,-0.03183813974180422,-0.2968098257367395
15975,84,1,371.01,0,0,0,0,-1.044225960770142,-0.17604686634134006,-0.2125519251190885
15976,165,2,427.64,0,0,0,0,-0.9744975509013658,0.37580326304752987,0.21366117269472723
15977,17,2,1054.73,0,0,0,0,-0.39427600037650934,-0.5425099896988256,-0.47334281188863647
15978,77,1,1098.78,0,0,0,0,-0.5904159775350017,-0.03407630850042459,-0.5012239534934015
15980,89,3,2398.86,0,0,0,0,0.47377969706769085,0.2853036950653892,-0.5473744338114948
15981,25,8,3408.48,0,0,0,0,1.8911144497071855,-0.20033014119687576,-0.13073230611371367
15983,22,4,1465.12,0,0,0,0,0.13587480558680876,-0.5107248008798938,-0.2146221361972009
15984,3,10,2780.63,0,0,0,0,1.8231469571714538,-0.6421938631539175,0.42562995099638223
15985,123,2,1142.42,0,0,0,0,-0.48197896581633515,0.2577701621864149,-0.1782916494001683
15986,30,1,168.12,0,0,0,0,-1.0961777087311275,-0.6257562551488788,-0.3048014214076329
15987,12,7,1432.77,0,0,0,0,0.558699342396261,-0.7634026193324093,0.35720132777799996
15988,19,1,156.78,0,0,0,0,-1.088444582971255,-0.709399120172471,-0.33459791316382353
15990,44,2,792.11,0,0,0,0,-0.590650834696497,-0.41434375582649224,-0.2936207572127015
15993,9,7,2777.67,0,0,0,0,1.3840875650068998,-0.42821411310441343,-0.14558445167962092
15994,55,1,414.27,0,0,0,0,-0.9791587800976514,-0.3771309914365717,-0.3179517745159792
15996,88,6,1032.58,0,0,0,0,0.06992007764806829,-0.25566856808848315,0.5417317045026219
15998,37,5,3080.22,0,0,0,0,1.245384059910345,-0.02876298811002992,-0.5640521616556589
16000,3,3,12393.7,1,0,-1,1,6.692680065401697,2.309346171339696,-4.480569708109622
16003,30,5,2735.37,0,0,0,0,1.0440972424718107,-0.17165907917859174,-0.4591155131948129
16005,12,4,578.71,0,0,0,0,-0.39216892041415835,-0.8194388358162744,0.0797841676314553
16006,211,1,101.4,0,0,0,0,-1.3781332517445395,0.6832737381936986,0.27844262201333403
16007,48,4,1693.81,0,0,0,0,0.24089750115548858,-0.2594064599366926,-0.2182782926099628
16008,24,3,478.78,0,0,0,0,-0.6122774862540316,-0.7010885664499467,-0.04344163964141376
16009,22,4,972.11,0,0,0,0,-0.1652283564837551,-0.6416585020777656,-0.03370716746036803
16010,246,3,392.4,0,0,0,0,-0.9608782412525094,0.9032545381960224,0.6735868892745981
16011,8,16,3352.96,1,0,0,1,3.02454278236889,-0.7951142423825752,1.4126891858659154
16012,35,3,1415.29,0,0,0,0,-0.05496809268808156,-0.3717388550393945,-0.3531455669969159
16014,38,3,646.83,0,0,0,0,-0.5282987368642953,-0.5538363028334816,-0.06189023231457341
16015,4,3,704.55,0,0,0,0,-0.44773702263030246,-0.787730676855243,-0.18803169596200614
16016,3,8,1465.51,0,0,0,0,0.7337740825123338,-0.8776068999722024,0.5143444033124923
16017,47,1,211.88,0,0,0,0,-1.0921062978828404,-0.4895226330129713,-0.26837932760275757
16018,39,2,408.90000000000003,0,0,0,0,-0.8180310794571408,-0.5527672883686844,-0.16843337282715834
16019,47,9,3786.2400000000002,0,0,0,0,2.235596629263367,0.004329404193930297,-0.004498476218227299
16020,17,3,851.01,0,0,0,0,-0.3756116141780326,-0.6535423978179546,-0.20164469581497307
16022,260,1,602.63,0,0,0,0,-1.1373088122767938,1.1755657891638376,0.24577788823216012
16023,46,3,719.81,0,0,0,0,-0.4943876690568991,-0.4758133967229277,-0.06397438060457536
16024,12,1,251.03,0,0,0,0,-1.0215534760975347,-0.7356789393682805,-0.39079341774722287
